job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y,id_var
admin.,married,university.degree,no,yes,yes,cellular,may,mon,nonexistent,no,39273
services,married,high.school,no,yes,no,telephone,may,mon,failure,no,64659
admin.,married,high.school,unknown,yes,yes,cellular,may,mon,nonexistent,no,67337
admin.,married,basic.9y,no,yes,yes,cellular,may,mon,failure,no,48779
blue-collar,married,professional.course,no,yes,no,cellular,may,mon,nonexistent,no,58794
admin.,single,university.degree,no,no,no,cellular,may,mon,nonexistent,no,56431
admin.,married,university.degree,no,no,no,cellular,may,mon,failure,no,73181
management,married,high.school,no,no,no,cellular,may,mon,failure,no,54156
admin.,single,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,45344
admin.,single,university.degree,no,yes,no,cellular,may,mon,failure,yes,54079
management,married,high.school,no,no,no,cellular,may,mon,nonexistent,no,53409
blue-collar,single,high.school,no,yes,no,cellular,may,mon,nonexistent,no,72772
blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,nonexistent,no,52540
blue-collar,single,high.school,no,yes,no,cellular,may,mon,failure,no,34841
admin.,single,university.degree,no,no,no,cellular,may,mon,nonexistent,no,69110
admin.,single,professional.course,no,yes,no,cellular,may,mon,failure,no,69582
blue-collar,married,basic.4y,no,no,no,cellular,may,mon,failure,no,71354
admin.,married,basic.6y,no,unknown,unknown,cellular,may,mon,failure,yes,53901
blue-collar,single,basic.9y,no,unknown,unknown,cellular,may,mon,nonexistent,no,38219
technician,single,professional.course,no,no,no,telephone,may,mon,nonexistent,no,53703
technician,married,high.school,no,no,no,cellular,may,mon,nonexistent,no,35578
admin.,single,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,38822
management,married,high.school,no,no,no,cellular,may,mon,failure,no,52662
blue-collar,single,basic.9y,no,no,no,cellular,may,mon,nonexistent,no,54756
services,divorced,high.school,no,no,no,cellular,may,mon,failure,no,63229
management,married,high.school,no,no,no,cellular,may,mon,nonexistent,no,61126
blue-collar,married,basic.4y,unknown,yes,no,cellular,may,mon,failure,no,42618
services,single,high.school,no,no,no,cellular,may,mon,nonexistent,no,69672
admin.,married,high.school,no,yes,no,cellular,may,mon,nonexistent,no,66175
admin.,single,university.degree,unknown,no,no,cellular,may,mon,failure,no,38473
entrepreneur,divorced,university.degree,no,yes,no,telephone,may,mon,nonexistent,no,73527
admin.,divorced,high.school,no,yes,no,cellular,may,mon,failure,no,51968
services,divorced,high.school,no,no,no,cellular,may,mon,nonexistent,yes,43743
blue-collar,married,basic.9y,unknown,no,no,cellular,may,mon,nonexistent,no,48646
technician,single,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,51889
student,single,high.school,no,yes,no,telephone,may,mon,nonexistent,no,63405
blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,nonexistent,no,64433
unemployed,married,basic.4y,no,no,no,cellular,may,mon,nonexistent,no,47958
blue-collar,married,professional.course,no,yes,no,cellular,may,mon,nonexistent,no,41773
admin.,divorced,high.school,no,yes,no,cellular,may,mon,nonexistent,no,54000
blue-collar,married,professional.course,no,no,no,cellular,may,mon,nonexistent,no,62479
blue-collar,single,basic.9y,no,no,no,cellular,may,mon,nonexistent,no,69894
blue-collar,married,professional.course,no,yes,no,cellular,may,mon,failure,no,43636
admin.,married,high.school,unknown,no,no,cellular,may,mon,nonexistent,no,51806
blue-collar,single,high.school,no,no,no,cellular,may,mon,nonexistent,no,74692
technician,single,university.degree,no,no,no,cellular,may,mon,nonexistent,no,55084
self-employed,single,university.degree,no,no,no,cellular,may,mon,nonexistent,no,57483
management,divorced,high.school,no,no,no,cellular,may,mon,failure,no,43194
blue-collar,single,professional.course,no,yes,no,cellular,may,mon,nonexistent,no,66979
blue-collar,married,high.school,no,no,no,cellular,may,mon,nonexistent,no,72239
blue-collar,married,professional.course,no,yes,no,cellular,may,mon,nonexistent,no,66505
technician,married,professional.course,no,yes,no,cellular,may,mon,nonexistent,no,58166
admin.,single,professional.course,no,yes,no,cellular,may,mon,nonexistent,yes,54347
management,married,basic.4y,no,no,no,cellular,may,mon,nonexistent,no,56160
admin.,single,high.school,no,yes,no,cellular,may,mon,nonexistent,no,64950
admin.,divorced,high.school,no,yes,yes,cellular,may,mon,failure,no,46465
technician,single,professional.course,no,no,no,cellular,may,mon,failure,no,58681
technician,single,professional.course,no,yes,no,cellular,may,mon,nonexistent,no,44989
admin.,married,high.school,no,no,no,cellular,may,mon,nonexistent,no,75256
technician,single,professional.course,no,yes,no,cellular,may,mon,nonexistent,yes,43351
technician,married,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,58568
admin.,single,high.school,unknown,yes,no,cellular,may,mon,nonexistent,yes,55158
blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,nonexistent,no,50962
admin.,single,high.school,no,no,no,cellular,may,mon,failure,no,50435
blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,nonexistent,no,41089
blue-collar,single,basic.9y,no,no,no,cellular,may,mon,nonexistent,no,35275
blue-collar,single,high.school,no,no,no,cellular,may,mon,nonexistent,yes,72955
technician,divorced,university.degree,no,no,no,cellular,may,mon,nonexistent,no,57475
management,divorced,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,63451
entrepreneur,married,professional.course,no,yes,no,cellular,may,mon,nonexistent,no,51664
management,married,university.degree,no,no,yes,cellular,may,mon,nonexistent,no,66310
management,divorced,university.degree,no,no,no,cellular,may,mon,nonexistent,yes,75019
blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,nonexistent,no,43958
admin.,single,university.degree,unknown,no,no,cellular,may,mon,nonexistent,no,37683
services,single,university.degree,no,yes,yes,cellular,may,mon,nonexistent,no,52047
blue-collar,married,high.school,unknown,no,no,cellular,may,mon,nonexistent,no,66750
technician,divorced,high.school,no,no,no,cellular,may,mon,nonexistent,no,35517
services,divorced,high.school,no,yes,no,cellular,may,mon,nonexistent,no,71852
technician,divorced,high.school,no,no,no,cellular,may,mon,failure,no,36915
blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,failure,no,42420
services,married,high.school,unknown,yes,no,cellular,may,mon,nonexistent,no,72466
services,divorced,high.school,no,yes,no,cellular,may,mon,nonexistent,no,56883
blue-collar,married,basic.9y,unknown,yes,yes,cellular,may,mon,nonexistent,no,58610
admin.,single,university.degree,unknown,yes,no,cellular,may,mon,nonexistent,no,46073
admin.,divorced,basic.6y,no,yes,no,cellular,may,mon,nonexistent,no,65028
entrepreneur,married,university.degree,unknown,yes,no,cellular,may,mon,failure,no,50230
self-employed,married,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,39120
blue-collar,married,high.school,no,no,no,cellular,may,mon,nonexistent,no,54237
technician,divorced,basic.6y,no,yes,no,cellular,may,mon,nonexistent,no,69561
admin.,single,university.degree,unknown,yes,no,cellular,may,mon,nonexistent,no,39432
admin.,single,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,47189
admin.,divorced,basic.4y,no,yes,no,cellular,may,mon,nonexistent,no,72914
services,married,university.degree,no,unknown,unknown,cellular,may,mon,failure,no,45681
services,married,high.school,no,no,no,cellular,may,mon,nonexistent,no,43917
self-employed,married,university.degree,no,no,yes,cellular,may,mon,failure,no,61826
services,married,high.school,no,yes,yes,cellular,may,mon,failure,no,47390
technician,divorced,professional.course,no,no,no,cellular,may,mon,nonexistent,no,62958
unemployed,single,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,73708
blue-collar,divorced,basic.4y,no,yes,no,cellular,may,mon,nonexistent,no,49608
self-employed,divorced,university.degree,no,no,no,cellular,may,mon,nonexistent,no,39790
technician,married,professional.course,no,no,yes,cellular,may,mon,success,no,66414
blue-collar,single,high.school,no,no,no,cellular,may,mon,failure,no,44866
blue-collar,married,professional.course,no,yes,no,cellular,may,mon,nonexistent,no,49317
admin.,married,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,63496
admin.,divorced,university.degree,no,no,yes,cellular,may,mon,nonexistent,no,41313
admin.,single,university.degree,no,no,no,cellular,may,mon,nonexistent,no,69366
retired,married,high.school,no,no,no,cellular,may,mon,failure,no,71406
technician,single,university.degree,no,no,yes,cellular,may,mon,nonexistent,no,56665
admin.,married,university.degree,no,yes,no,cellular,may,mon,nonexistent,yes,58335
admin.,single,university.degree,no,no,no,telephone,may,mon,nonexistent,no,47253
admin.,divorced,unknown,unknown,yes,no,cellular,may,mon,nonexistent,no,47226
technician,single,professional.course,no,yes,no,cellular,may,mon,nonexistent,no,61068
technician,divorced,professional.course,no,no,no,cellular,may,mon,nonexistent,no,63103
management,divorced,university.degree,no,no,no,cellular,may,mon,failure,no,66991
technician,divorced,professional.course,no,yes,no,cellular,may,mon,nonexistent,yes,74777
technician,single,university.degree,no,no,no,cellular,may,mon,nonexistent,no,37517
services,married,high.school,no,no,yes,cellular,may,mon,nonexistent,yes,41404
admin.,divorced,university.degree,no,yes,yes,cellular,may,mon,nonexistent,no,55758
admin.,single,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,41344
admin.,single,high.school,no,no,no,cellular,may,mon,success,no,41421
admin.,married,professional.course,no,yes,yes,cellular,may,mon,nonexistent,no,39622
admin.,married,basic.6y,no,yes,no,cellular,may,mon,nonexistent,no,59496
management,married,university.degree,no,no,no,cellular,may,mon,nonexistent,no,43791
services,single,high.school,no,no,no,cellular,may,mon,nonexistent,no,63358
management,single,high.school,no,no,no,cellular,may,mon,nonexistent,no,47487
admin.,married,university.degree,no,yes,yes,cellular,may,mon,failure,no,57088
blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,nonexistent,no,37003
blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,nonexistent,no,55459
management,single,high.school,no,yes,no,cellular,may,mon,nonexistent,yes,42711
blue-collar,married,high.school,no,no,yes,telephone,may,mon,nonexistent,no,65968
services,single,high.school,no,no,no,cellular,may,mon,nonexistent,yes,42775
services,single,high.school,no,yes,no,cellular,may,mon,nonexistent,no,71634
technician,married,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,36907
blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,nonexistent,no,73248
admin.,married,high.school,no,yes,no,cellular,may,mon,nonexistent,no,45822
admin.,married,high.school,no,no,no,cellular,may,mon,nonexistent,no,52517
blue-collar,single,basic.9y,no,no,no,cellular,may,mon,nonexistent,no,68815
unemployed,married,basic.4y,no,no,no,cellular,may,mon,failure,yes,37032
services,married,high.school,no,yes,no,cellular,may,mon,nonexistent,no,45767
admin.,single,high.school,no,yes,no,cellular,may,mon,nonexistent,no,46126
admin.,single,high.school,no,yes,no,cellular,may,mon,failure,no,34967
blue-collar,divorced,basic.9y,no,yes,no,cellular,may,mon,nonexistent,no,50894
admin.,single,high.school,no,yes,no,cellular,may,mon,nonexistent,no,44532
admin.,single,high.school,no,yes,yes,cellular,may,mon,nonexistent,no,45557
technician,single,professional.course,no,yes,no,cellular,may,mon,nonexistent,no,50189
admin.,single,high.school,no,yes,no,cellular,may,mon,nonexistent,no,43787
technician,married,professional.course,no,yes,yes,cellular,may,mon,nonexistent,yes,43579
student,single,high.school,no,no,no,cellular,may,mon,nonexistent,no,60275
unemployed,married,professional.course,no,no,no,cellular,may,mon,success,no,69573
retired,married,high.school,no,no,no,cellular,may,mon,nonexistent,no,66080
blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,failure,no,69759
blue-collar,married,basic.4y,unknown,yes,no,cellular,may,mon,nonexistent,no,72695
technician,single,university.degree,no,yes,no,cellular,may,mon,nonexistent,yes,44612
blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,nonexistent,no,47629
admin.,married,university.degree,no,no,yes,cellular,may,mon,nonexistent,no,57691
admin.,divorced,university.degree,unknown,yes,no,cellular,may,mon,nonexistent,no,59925
admin.,divorced,university.degree,unknown,yes,no,cellular,may,mon,nonexistent,yes,74157
technician,married,professional.course,no,yes,no,cellular,may,mon,failure,yes,63735
management,married,university.degree,no,no,no,cellular,may,mon,nonexistent,no,60875
services,married,high.school,no,no,no,cellular,may,mon,failure,no,60136
management,married,university.degree,no,no,no,cellular,may,mon,failure,no,54240
management,married,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,42634
management,divorced,professional.course,no,yes,no,cellular,may,mon,nonexistent,no,63927
admin.,single,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,37710
technician,married,university.degree,no,yes,no,cellular,may,mon,failure,no,60561
management,single,university.degree,unknown,yes,no,cellular,may,mon,failure,no,68027
technician,single,high.school,no,yes,no,cellular,may,mon,nonexistent,no,45975
blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,failure,no,67363
management,married,high.school,no,yes,no,cellular,may,mon,nonexistent,no,74855
housemaid,married,basic.9y,no,no,no,cellular,may,mon,nonexistent,no,58696
retired,divorced,university.degree,no,no,no,cellular,may,mon,failure,no,63046
student,single,high.school,no,yes,no,cellular,may,mon,nonexistent,no,65302
technician,single,professional.course,no,yes,no,cellular,may,mon,failure,no,56209
self-employed,single,basic.4y,no,yes,no,cellular,may,mon,failure,no,73240
blue-collar,married,basic.4y,no,no,no,cellular,may,mon,nonexistent,no,45139
blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,nonexistent,no,61947
admin.,single,university.degree,no,yes,no,cellular,may,mon,failure,yes,62145
blue-collar,single,high.school,no,no,no,cellular,may,mon,nonexistent,no,47547
student,single,high.school,no,yes,no,cellular,may,mon,nonexistent,no,38798
services,single,basic.9y,no,no,no,cellular,may,mon,nonexistent,no,72587
admin.,married,high.school,no,yes,yes,cellular,may,mon,nonexistent,no,70028
self-employed,single,university.degree,no,yes,yes,cellular,may,mon,nonexistent,no,49612
housemaid,married,university.degree,no,unknown,unknown,cellular,may,mon,nonexistent,no,37617
admin.,single,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,35317
services,married,professional.course,no,no,no,cellular,may,mon,nonexistent,no,58778
blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,failure,no,67244
services,single,high.school,no,yes,no,cellular,may,mon,nonexistent,no,37055
admin.,married,high.school,no,yes,yes,cellular,may,mon,nonexistent,no,66896
services,single,high.school,no,yes,yes,cellular,may,mon,failure,no,53634
blue-collar,divorced,basic.4y,no,no,no,cellular,may,mon,nonexistent,yes,43555
entrepreneur,married,university.degree,no,no,no,cellular,may,mon,nonexistent,no,48549
admin.,divorced,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,46798
admin.,single,university.degree,no,yes,yes,cellular,may,mon,failure,no,51202
services,single,high.school,no,yes,no,cellular,may,mon,nonexistent,no,65689
admin.,married,university.degree,no,yes,no,cellular,may,mon,nonexistent,no,42152
admin.,single,high.school,no,no,no,cellular,may,mon,nonexistent,no,56814
admin.,single,university.degree,no,no,no,cellular,may,mon,nonexistent,no,44664
admin.,single,university.degree,no,yes,yes,cellular,may,mon,failure,no,74115
admin.,divorced,high.school,no,yes,no,cellular,may,mon,nonexistent,no,57282
technician,single,high.school,no,unknown,unknown,cellular,may,mon,nonexistent,no,67998
